# [1]Allele Frequency	[2]Depth	[3]Number of hets (median)	[4]Number of hets (25-75th percentile)
0.000000	10	0.490000	0.490000	0.990000
0.490000	13	0.000000	0.000000	0.000000
0.990000	484	0.000000	0.000000	0.000000
